timestamp,warning_type,decision,order_id,order_number,order_date,order_supplier_raw,order_supplier_normalized,candidate_supplier_id,candidate_supplier_name_normalized,similarity_score,candidates_topn,source_file,source_sheet,source_row
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_268,311,2024-05-15,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),268
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_270,296,2024-05-10,NUOVA ITALACCIAI,NUOVA ITALACCIAI,SUP_5981066771242919903,NUOVA ITALACCIAI S.R.L.,82.05128205128204,"[{""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 82.05128205128204}, {""supplier_id"": ""SUP_4238820630265553671"", ""name"": ""MILEXIA ITALIA S.P.A."", ""score"": 48.64864864864865}, {""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_5033084673688544619"", ""name"": ""GLENAIR ITALIA S.P.A."", ""score"": 43.24324324324324}, {""supplier_id"": ""SUP_9175789625749234968"", ""name"": ""NICOMATIC SA"", ""score"": 42.85714285714286}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),270
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_285,312,2024-05-16,PF ELETTRONICA,PF ELETTRONICA,SUP_2084053279417800679,ELETTRONICA SRLS,80.0,"[{""supplier_id"": ""SUP_2084053279417800679"", ""name"": ""ELETTRONICA SRLS"", ""score"": 80.0}, {""supplier_id"": ""SUP_4155758999735136088"", ""name"": ""P.F. ELETTRONICA S.N.C."", ""score"": 75.67567567567568}, {""supplier_id"": ""SUP_3066011515753828494"", ""name"": ""ARROW ELECTRONICS INC"", ""score"": 57.14285714285714}, {""supplier_id"": ""SUP_8547799447660535427"", ""name"": ""LASER OPTRONIC"", ""score"": 57.14285714285714}, {""supplier_id"": ""SUP_7734822913286839618"", ""name"": ""GENERON SPA"", ""score"": 56.00000000000001}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),285
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_287,348,2024-06-03,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),287
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_288,350,2024-06-03,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),288
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_297,357,2024-06-05,PROVAL SERVICE,PROVAL SERVICE,SUP_1919952987662277336,PROVAL SERVICE S.R.L.,80.0,"[{""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 80.0}, {""supplier_id"": ""SUP_2927598786926949250"", ""name"": ""EUROSERVICE"", ""score"": 72.0}, {""supplier_id"": ""SUP_7136246588437852542"", ""name"": ""SERVOTECNICA S.P.A."", ""score"": 54.54545454545454}, {""supplier_id"": ""SUP_4485086961438581867"", ""name"": ""AIRSERVICE S.R.L."", ""score"": 51.61290322580645}, {""supplier_id"": ""SUP_7091032332535812936"", ""name"": ""CONVERGE"", ""score"": 45.45454545454546}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),297
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_308,166,2024-03-14,NICOMATIC,NICOMATIC,SUP_9175789625749234968,NICOMATIC SA,85.71428571428572,"[{""supplier_id"": ""SUP_9175789625749234968"", ""name"": ""NICOMATIC SA"", ""score"": 85.71428571428572}, {""supplier_id"": ""SUP_1274520870597683747"", ""name"": ""NOXANT"", ""score"": 53.333333333333336}, {""supplier_id"": ""SUP_7557141675148494135"", ""name"": ""MITEC"", ""score"": 42.85714285714286}, {""supplier_id"": ""SUP_7750062822869888211"", ""name"": ""CONTRADATA"", ""score"": 42.10526315789473}, {""supplier_id"": ""SUP_5692552977052581366"", ""name"": ""MONDOFFICE"", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),308
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_310,366,2024-06-11,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),310
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_313,363,2024-06-10,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),313
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_318,336,2024-05-28,CIRCUITI STAMPATI,CIRCUITI STAMPATI,SUP_1036693177035908593,CIRCUITI STAMPATI S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_1036693177035908593"", ""name"": ""CIRCUITI STAMPATI S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_9175789625749234968"", ""name"": ""NICOMATIC SA"", ""score"": 48.275862068965516}, {""supplier_id"": ""SUP_4003026683781222991"", ""name"": ""ABIS CIRCUITS CO. LIMITED"", ""score"": 47.61904761904761}, {""supplier_id"": ""SUP_5033084673688544619"", ""name"": ""GLENAIR ITALIA S.P.A."", ""score"": 47.36842105263158}, {""supplier_id"": ""SUP_5320097176537901106"", ""name"": ""CISTELAIER S.P.A."", ""score"": 47.05882352941176}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),318
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_319,379,2024-06-24,ELETTRONICA S.R.L.S.,ELETTRONICA S.R.L.S.,SUP_2084053279417800679,ELETTRONICA SRLS,88.88888888888889,"[{""supplier_id"": ""SUP_2084053279417800679"", ""name"": ""ELETTRONICA SRLS"", ""score"": 88.88888888888889}, {""supplier_id"": ""SUP_4155758999735136088"", ""name"": ""P.F. ELETTRONICA S.N.C."", ""score"": 74.4186046511628}, {""supplier_id"": ""SUP_6265631649259889097"", ""name"": ""METATRON S.R.L."", ""score"": 74.28571428571429}, {""supplier_id"": ""SUP_3426428280696154433"", ""name"": ""ELETTROLEGHE S.R.L."", ""score"": 71.7948717948718}, {""supplier_id"": ""SUP_2813523151639088290"", ""name"": ""ALMET ITALIA S.R.L."", ""score"": 66.66666666666667}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),319
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_322,375,2024-06-24,ELETTRONICA S.R.L.S.,ELETTRONICA S.R.L.S.,SUP_2084053279417800679,ELETTRONICA SRLS,88.88888888888889,"[{""supplier_id"": ""SUP_2084053279417800679"", ""name"": ""ELETTRONICA SRLS"", ""score"": 88.88888888888889}, {""supplier_id"": ""SUP_4155758999735136088"", ""name"": ""P.F. ELETTRONICA S.N.C."", ""score"": 74.4186046511628}, {""supplier_id"": ""SUP_6265631649259889097"", ""name"": ""METATRON S.R.L."", ""score"": 74.28571428571429}, {""supplier_id"": ""SUP_3426428280696154433"", ""name"": ""ELETTROLEGHE S.R.L."", ""score"": 71.7948717948718}, {""supplier_id"": ""SUP_2813523151639088290"", ""name"": ""ALMET ITALIA S.R.L."", ""score"": 66.66666666666667}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),322
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_328,130,2024-03-01,D.S.A.,D.S.A.,SUP_1362513854579571370,D.S.A,90.9090909090909,"[{""supplier_id"": ""SUP_1362513854579571370"", ""name"": ""D.S.A"", ""score"": 90.9090909090909}, {""supplier_id"": ""SUP_1769015406742356185"", ""name"": ""D.P.I."", ""score"": 66.66666666666667}, {""supplier_id"": ""SUP_4305837242445261703"", ""name"": ""ELCO S.P.A."", ""score"": 47.05882352941176}, {""supplier_id"": ""SUP_8066959339184381404"", ""name"": ""A.B. ESSE S.P.A."", ""score"": 45.45454545454546}, {""supplier_id"": ""SUP_3846349855479171383"", ""name"": ""DIMAC RED S.P.A."", ""score"": 45.45454545454546}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),328
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_338,390,2024-07-02,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),338
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_339,385,2024-07-01,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),339
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_354,393,2024-07-05,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),354
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_355,403,2024-07-10,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),355
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_356,406,2024-07-11,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),356
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_357,407,2024-07-11,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),357
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_371,376,2024-06-24,ELETTRONICA S.R.L.S.,ELETTRONICA S.R.L.S.,SUP_2084053279417800679,ELETTRONICA SRLS,88.88888888888889,"[{""supplier_id"": ""SUP_2084053279417800679"", ""name"": ""ELETTRONICA SRLS"", ""score"": 88.88888888888889}, {""supplier_id"": ""SUP_4155758999735136088"", ""name"": ""P.F. ELETTRONICA S.N.C."", ""score"": 74.4186046511628}, {""supplier_id"": ""SUP_6265631649259889097"", ""name"": ""METATRON S.R.L."", ""score"": 74.28571428571429}, {""supplier_id"": ""SUP_3426428280696154433"", ""name"": ""ELETTROLEGHE S.R.L."", ""score"": 71.7948717948718}, {""supplier_id"": ""SUP_2813523151639088290"", ""name"": ""ALMET ITALIA S.R.L."", ""score"": 66.66666666666667}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),371
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_372,424,2024-07-18,ELETTRONICA S.R.L.S.,ELETTRONICA S.R.L.S.,SUP_2084053279417800679,ELETTRONICA SRLS,88.88888888888889,"[{""supplier_id"": ""SUP_2084053279417800679"", ""name"": ""ELETTRONICA SRLS"", ""score"": 88.88888888888889}, {""supplier_id"": ""SUP_4155758999735136088"", ""name"": ""P.F. ELETTRONICA S.N.C."", ""score"": 74.4186046511628}, {""supplier_id"": ""SUP_6265631649259889097"", ""name"": ""METATRON S.R.L."", ""score"": 74.28571428571429}, {""supplier_id"": ""SUP_3426428280696154433"", ""name"": ""ELETTROLEGHE S.R.L."", ""score"": 71.7948717948718}, {""supplier_id"": ""SUP_2813523151639088290"", ""name"": ""ALMET ITALIA S.R.L."", ""score"": 66.66666666666667}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),372
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_373,288,2024-05-09,ELETTRONICA S.R.L.S.,ELETTRONICA S.R.L.S.,SUP_2084053279417800679,ELETTRONICA SRLS,88.88888888888889,"[{""supplier_id"": ""SUP_2084053279417800679"", ""name"": ""ELETTRONICA SRLS"", ""score"": 88.88888888888889}, {""supplier_id"": ""SUP_4155758999735136088"", ""name"": ""P.F. ELETTRONICA S.N.C."", ""score"": 74.4186046511628}, {""supplier_id"": ""SUP_6265631649259889097"", ""name"": ""METATRON S.R.L."", ""score"": 74.28571428571429}, {""supplier_id"": ""SUP_3426428280696154433"", ""name"": ""ELETTROLEGHE S.R.L."", ""score"": 71.7948717948718}, {""supplier_id"": ""SUP_2813523151639088290"", ""name"": ""ALMET ITALIA S.R.L."", ""score"": 66.66666666666667}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),373
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_381,400,2024-07-09,J2 SOURCING,J2 SOURCING,SUP_5436380734011910011,J2 SOURCING AB,88.0,"[{""supplier_id"": ""SUP_5436380734011910011"", ""name"": ""J2 SOURCING AB"", ""score"": 88.0}, {""supplier_id"": ""SUP_7738383116002723127"", ""name"": ""MOUSER"", ""score"": 35.29411764705882}, {""supplier_id"": ""SUP_3095469585454098050"", ""name"": ""PROTO LABS TOOLING GMBH"", ""score"": 35.29411764705882}, {""supplier_id"": ""SUP_7136246588437852542"", ""name"": ""SERVOTECNICA S.P.A."", ""score"": 33.333333333333336}, {""supplier_id"": ""SUP_3964537242048028404"", ""name"": ""SPECTROGON AB"", ""score"": 33.333333333333336}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),381
2026-03-03T15:27:17+01:00,fuzzy_accepted,accepted,ORD_ORDINI EVASI (3)_383,428,2024-07-23,DIGIKEY,DIGIKEY,SUP_5288377155246888335,DIGI-KEY,93.33333333333333,"[{""supplier_id"": ""SUP_5288377155246888335"", ""name"": ""DIGI-KEY"", ""score"": 93.33333333333333}, {""supplier_id"": ""SUP_5692552977052581366"", ""name"": ""MONDOFFICE"", ""score"": 35.29411764705882}, {""supplier_id"": ""SUP_7557141675148494135"", ""name"": ""MITEC"", ""score"": 33.333333333333336}, {""supplier_id"": ""SUP_1769015406742356185"", ""name"": ""D.P.I."", ""score"": 30.76923076923077}, {""supplier_id"": ""SUP_7658574357741570425"", ""name"": ""GESTIONE SILO"", ""score"": 30.000000000000004}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),383
2026-03-03T15:27:17+01:00,fuzzy_accepted,accepted,ORD_ORDINI EVASI (3)_390,439,2024-07-26,DIGIKEY,DIGIKEY,SUP_5288377155246888335,DIGI-KEY,93.33333333333333,"[{""supplier_id"": ""SUP_5288377155246888335"", ""name"": ""DIGI-KEY"", ""score"": 93.33333333333333}, {""supplier_id"": ""SUP_5692552977052581366"", ""name"": ""MONDOFFICE"", ""score"": 35.29411764705882}, {""supplier_id"": ""SUP_7557141675148494135"", ""name"": ""MITEC"", ""score"": 33.333333333333336}, {""supplier_id"": ""SUP_1769015406742356185"", ""name"": ""D.P.I."", ""score"": 30.76923076923077}, {""supplier_id"": ""SUP_7658574357741570425"", ""name"": ""GESTIONE SILO"", ""score"": 30.000000000000004}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),390
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_393,444,2024-08-02,LA NUOVA EUROGALV,LA NUOVA EUROGALV,SUP_598547937965636699,LA NUOVA EUROGALV S.R.L.,82.92682926829268,"[{""supplier_id"": ""SUP_598547937965636699"", ""name"": ""LA NUOVA EUROGALV S.R.L."", ""score"": 82.92682926829268}, {""supplier_id"": ""SUP_6971707677530644434"", ""name"": ""TECNO GENERAL"", ""score"": 46.666666666666664}, {""supplier_id"": ""SUP_1546328211849872547"", ""name"": ""MISUMI EUROPA GMBH"", ""score"": 45.714285714285715}, {""supplier_id"": ""SUP_5981066771242919903"", ""name"": ""NUOVA ITALACCIAI S.R.L."", ""score"": 44.99999999999999}, {""supplier_id"": ""SUP_1919952987662277336"", ""name"": ""PROVAL SERVICE S.R.L."", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),393
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_408,423,2024-07-18,EDMUND OPTICS,EDMUND OPTICS,SUP_4757516719345007999,EDMUND OPTICS LTD,86.66666666666667,"[{""supplier_id"": ""SUP_4757516719345007999"", ""name"": ""EDMUND OPTICS LTD"", ""score"": 86.66666666666667}, {""supplier_id"": ""SUP_2321041381472398810"", ""name"": ""MONDO PLASTICA S.R.L."", ""score"": 52.94117647058824}, {""supplier_id"": ""SUP_5692552977052581366"", ""name"": ""MONDOFFICE"", ""score"": 52.17391304347826}, {""supplier_id"": ""SUP_8547799447660535427"", ""name"": ""LASER OPTRONIC"", ""score"": 51.85185185185186}, {""supplier_id"": ""SUP_9175789625749234968"", ""name"": ""NICOMATIC SA"", ""score"": 48.0}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),408
2026-03-03T15:27:17+01:00,fuzzy_gray_zone,manual_review,ORD_ORDINI EVASI (3)_410,307,2024-05-14,NICOMATIC,NICOMATIC,SUP_9175789625749234968,NICOMATIC SA,85.71428571428572,"[{""supplier_id"": ""SUP_9175789625749234968"", ""name"": ""NICOMATIC SA"", ""score"": 85.71428571428572}, {""supplier_id"": ""SUP_1274520870597683747"", ""name"": ""NOXANT"", ""score"": 53.333333333333336}, {""supplier_id"": ""SUP_7557141675148494135"", ""name"": ""MITEC"", ""score"": 42.85714285714286}, {""supplier_id"": ""SUP_7750062822869888211"", ""name"": ""CONTRADATA"", ""score"": 42.10526315789473}, {""supplier_id"": ""SUP_5692552977052581366"", ""name"": ""MONDOFFICE"", ""score"": 42.10526315789473}]",C:\Users\riccardo.dibiagio\PycharmProjects\etl_tool\Registro fornitori e Ordini.xlsx,ORDINI EVASI (3),410
